gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR229270	0.93102	1	281.030895742323	313.65049440049	187.654300785193	279.15040260702	0.472573886455121	0.401997450800156	0.0853275839782688	0.0250548825211584	0.0676450312495778	0.0253407796732112	0.0596566238365074
CARHR229280	1	1	0	0	16.2102099892662	0	NA	1	NA	1	1	NA	NA
CARHR229300	1	1	0	6.44895660639863	10.0401075383969	6.54663580718993	0	0.605309151363232	NA	0.0190793188504859	0.0536651159490013	0.0305752310473852	0.0697317722382428
CARHR229310	0.91826	1	1220.28046789529	1265.93784498148	1024.7570318471	826.903305553401	0.490817906687897	0.553426031302118	0.0659675725210003	4.40973833022006e-05	0.000236272150573748	5.10052796038416e-05	0.000234652672622176
CARHR229320	0.97566	1	4465.37339016397	3562.55642141916	3351.08513207307	2945.03763938908	0.556229749757041	0.5322458366381	0.0351853035100599	0.00450911018666465	0.015413846320524	0.00444841297472692	0.0132252474020572
CARHR229340	1	1	432.413101126854	0	194.543054672822	0	1	1	0	1	1	NA	NA
CARHR229350	1	1	26.6346963655023	0	0	0	1	NA	NA	1	1	NA	NA
CARHR229360	1	1	15.0131575808396	0	2.06551333023361	0	1	1	NA	1	1	NA	NA
CARHR229420	0.45125	1	355.485838494222	2158.17992495549	638.486347904875	2522.37171785397	0.141421283474999	0.201997791302783	0.0327294459749003	2.09474021432169e-09	2.03814614506803e-08	3.06299074133587e-09	2.51710572173223e-08
CARHR229430	0.69682	1	281.502386170224	207.284555742199	367.304739500296	210.816460311832	0.575920430829884	0.635342104077241	0.144210776564442	0.0589690420409827	0.138132873334896	0.0551058211873157	0.114335934296922
CARHR229440	0.77558	1	28.8341077147633	34.8418664600443	24.8614396769657	60.8172959898005	0.452825545088732	0.290170477931191	0.106709747185025	0.058054582549099	0.136407614650669	0.0606204274127453	0.123831854289894
CARHR229450	0.59691	1	47.4216045797924	55.0647550553895	53.3435748274452	273.880336724	0.462711376895402	0.16301857212858	0.15934733705627	3.12067418213875e-09	2.97566195670485e-08	9.63739095802491e-10	8.36589937769169e-09
CARHR229460	0.95372	1	1513.22556891874	948.423561041454	1736.45042051058	2068.34812163344	0.614720250137033	0.456384326601451	0.186171177155786	1.24929563243252e-34	4.9021721123458e-33	2.27758275634581e-34	7.60002201961556e-33
CARHR229470	0.53426	1	490.313146315864	358.131533447974	460.20233811794	674.996273102876	0.577896423903962	0.405393676110147	0.108700840188609	2.87581149311228e-14	4.29251862921849e-13	3.92589393654553e-14	4.97188768314882e-13
CARHR229480	0.87717	1	280.742015038872	1084.68459658559	858.5788841844	2638.42382633423	0.205607546131586	0.245518506920764	0.0466294053408024	0.00329468620574427	0.0116636140171484	0.00355609038491564	0.0108800571568095
CARHR229490	1	1	0	134.284007142935	0	31.8534467185368	0	0	NA	1	1	NA	NA
CARHR229500	0.88812	1	236.932287360768	94.4890646845172	739.891050900756	98.5160678656506	0.714897473860989	0.882496145773902	0.108840082746074	4.4160475264589e-11	5.11527491138229e-10	6.34165413756033e-12	6.86075682008758e-11
CARHR229540	1	1	725.297499900345	2359.33151439687	0	0	0.23513281387765	NA	NA	1	1	NA	NA
CARHR229600	0.18977	1	3661.48225322941	1655.10144757228	3236.65292676873	2324.08229272791	0.688690794556153	0.582054854081276	0.0742210643849291	7.89865545885121e-31	2.76118470307463e-29	1.02009738639635e-30	3.04122804409901e-29
CARHR229610	1	1	0	4.14229957458082	0	0	0	NA	NA	1	1	NA	NA
CARHR229620	0.93337	1	124.183308100505	11964.8210019988	55.5372642085185	9492.56981501107	0.0102724182170041	0.00581657324826083	0.00596624482889791	0.000376794780910531	0.00168560299655349	0.000447336969994831	0.00171196762128072
CARHR229640	0.94655	1	722.778357980305	602.349689755602	448.973097892624	434.647808823904	0.545440389112005	0.508106015237887	0.0517681631151668	0.0820453996809509	0.181231085597605	0.0931715229401564	0.175115472942299
CARHR229650	0.04402	1	1.7627794212917	5.91237181719276	6.5933344975577	3.15946336781775	0.229673574698155	0.67604543727554	0.357121471951866	0.153434800493624	0.3007877027852	0.171060073220338	0.28605963141012
CARHR229660	0.68686	1	362.05468765991	227.987198544887	248.601254382478	240.557280938547	0.613608450729963	0.508222256040827	0.0926578860789146	0.00055334922809279	0.00238783430474138	0.000636660643526756	0.00235858840154361
CARHR229670	0.98916	1	490.78373770066	382.507319531485	310.731729703031	269.981006195059	0.561993316702654	0.535086817447658	0.123261170513202	0.332908069875939	0.553509722007324	0.338825523755359	0.486489892232351
CARHR229680	0.82953	1	1321.67049380738	616.138813339537	947.962454502832	632.429772876197	0.682043629851953	0.599827332784952	0.0922433624752027	4.80213515839651e-07	3.51305484116642e-06	4.79937860844115e-07	3.04222723503349e-06
CARHR229690	0.17272	1	7.37330701312653	38.291021831804	71.6567507749186	48.7710691804996	0.161467543696201	0.595018250778313	0.374926966808201	2.66624402229128e-07	2.02434600970852e-06	1.42668731317992e-06	8.434471125591e-06
CARHR229700	0.97176	1	148.892883001661	150.395868970045	197.15477858229	289.170187503683	0.497489070406953	0.405397198027947	0.173530573411283	0.0118698136844713	0.0358331478092113	0.0142473829116471	0.0365912873367059
CARHR229710	0.57161	1	37.1278274538368	160.122580837708	69.4376515112582	132.097912651258	0.18822687250898	0.344542918763778	0.216592046396362	0.000629927711417272	0.00268588963008747	0.000640770908085243	0.00237188270597155
CARHR229720	0.97866	1	26.8754499138792	19.3722628163257	27.6962992825857	13.897556125172	0.581119547914995	0.665874779124709	0.0682388389150458	0.51142683271708	0.760251093388698	0.550252724431839	0.697101779625039
CARHR229740	1	1	4.82698125299879	11.0798783352943	0	0	0.30345281079562	NA	NA	1	1	NA	NA
CARHR229770	0.99901	1	2327.95485421688	1000.56349036592	2293.66231621877	837.176649693313	0.699396732484786	0.732603094950485	0.0715409802268088	0.00315256785543249	0.0112160975383728	0.00340489647177117	0.010486273875636
CARHR229780	0.89326	1	320.021150254351	78.7039452508013	114.175476817493	78.7096989255275	0.802611006585653	0.591934949783845	0.395895525863157	1.11987178764449e-07	8.91246868743099e-07	9.47813327011393e-08	6.62704081700469e-07
CARHR229790	0.54865	1	59.1403309282089	19.4231717140913	72.3402351921365	15.064963875452	0.75277105703236	0.827642245127746	0.104608022476202	0.335375179946896	0.556211780434259	0.319547735150478	0.465052425691949
CARHR229800	0.67753	1	182.741686755059	32.3161379789395	205.902021875729	26.7809091865494	0.849732796196043	0.884903851501762	0.0914564934217596	0.329467115105536	0.54900102155308	0.337675118540898	0.485089431943135
CARHR229810	1	1	4.96274010073938	13.4226780293294	10.4479869071442	2.55707857681127	0.269928051982836	0.803378262111331	NA	0.0113422066555856	0.0344438488476923	0.00980487014415997	0.0264556926471355
CARHR229820	0.82221	1	20.7639048825259	1.03040334825678	8.56951900179484	1.36344805138151	0.952721447391415	0.862735067570217	0.120907784200616	0.534274193548387	0.78513359511999	0.868759420366984	0.954407322628608
CARHR229830	1	1	3.9565497983271	11.4413171008249	4.03687761825518	3.74827196300024	0.256954409610139	0.518535652542234	NA	0.371202943419931	0.600550235740213	0.430205771440175	0.58177588930778
CARHR229850	0.29616	1	1769.63176122603	2767.42078365538	1711.39007454201	1895.8181836743	0.390039952969574	0.474436171142572	0.057423668425469	2.44652043329971e-14	3.67217584477937e-13	2.43967658759545e-14	3.12450411422612e-13
CARHR229860	0.88059	1	36.0753712188045	127.163171037062	95.379983639099	225.81439347207	0.220997876605995	0.296954088975495	0.063500296570463	0.08406677155961	0.184972750871909	0.0951135425955139	0.178121190983628
CARHR229870	0.99463	1	395.356586277287	227.121048254394	227.570982285806	118.611271854726	0.635133801352931	0.657373333161739	0.0500339512288804	0.529256873621952	0.779521686366676	0.533681659773491	0.681369362006606
CARHR229880	0.77953	1	77.5581729829557	33.0967982254732	114.865312145035	54.9652790635561	0.700900936812569	0.676352306893602	0.151389842725436	0.693969814955597	0.944957692584339	0.763150993901262	0.875073390610867
CARHR229900	1	1	5.02871813014772	1.79607127119939	3.72830310597843	2.74248053825414	0.73683125359958	0.576174897966412	NA	1	1	0.968961094169007	1
CARHR229930	0.94896	1	14569.8278870882	12848.9091611456	21508.6894673957	20485.0080219483	0.53138216619743	0.512188512879905	0.0285746642705465	7.72848654971742e-07	5.47834330591594e-06	7.80540782037591e-07	4.8020685595858e-06
CARHR229940	1	1	0	3.18730255450455	16.3640090346232	9.41506799153982	0	0.634778701270626	NA	0.0671550671550672	0.153407445872325	0.119315370926213	0.214138886377589
CARHR229950	0.48415	1	64.4830084924261	129.0379858721	163.626956609243	141.40891582523	0.333209369371897	0.536418734306053	0.1228905888253	8.67806699028002e-06	5.25581348418088e-05	1.38531088946671e-05	7.0569366486951e-05
CARHR229960	0.75765	1	4989.74450783532	6942.66464661536	2926.27901643961	2653.16297486711	0.418167399663311	0.52447521114101	0.0500486105456311	1.71169079961299e-39	7.93514715397262e-38	1.61375768226824e-39	6.33861710793309e-38
CARHR229970	0.99877	1	140.360958251799	110.928959883128	153.320245594048	123.999630168977	0.558561836835944	0.552864251695623	0.0663111027737743	0.930235695156509	1	0.96489192991894	1
CARHR229980	0.78963	1	20.1232610282097	20.1464784700209	11.2117901082701	33.2766941908979	0.499711725949802	0.25201555604536	0.303277728300036	0.023873277212165	0.0650296912460544	0.0328599779682095	0.0740509986778015
CARHR229990	0.98754	1	2415.83494251719	370.104464759477	1548.39317597355	283.168266456838	0.867152722778969	0.845395158526002	0.0421735268078751	0.0383754918156558	0.0966660669324301	0.0421378514682389	0.0910658308736058
CARHR230000	1	1	26.0787335602595	7.68066169768362	3.68008344555438	3.58942939769973	0.77248817287755	0.506235221658544	NA	0.195374725541606	0.364242431080086	0.316896770293999	0.461927410369184
CARHR230010	0.63778	1	63.1040418711263	113.073872351324	43.9220739338848	41.8838748535992	0.358183613136936	0.511876793562027	0.0960976579678997	0.0226904504586933	0.062208609093326	0.0250159524178457	0.0590141536737504
CARHR230020	1	1	11.7817043021386	14.8251254246424	2.70936451400823	5.31457465732987	0.442807520592347	0.337660151224253	NA	1	1	0.903685744258702	0.979464148345477
CARHR230040	0.95589	1	317.24996646759	327.274475110798	397.451876620157	294.247460892765	0.49222332932894	0.574602077904596	0.100175278985705	0.0030142474735282	0.0107973644478987	0.00305755762629321	0.00953605607816296
CARHR230050	0.2771	1	238.597330468118	37.0301770503652	180.849035177141	97.6964404983756	0.865651373537592	0.649262152754603	0.170187662886069	1.95791891873574e-09	1.90934900825733e-08	5.26860948902404e-09	4.23772366949983e-08
CARHR230060	0.65267	1	6.39612367550187	13.0220942291269	30.70520024011	20.5225771522023	0.329387779399531	0.599385759115872	0.150829903080917	0.0591329023438986	0.138456268780347	0.0780620079330302	0.1516218814771
CARHR230070	0.98922	1	57.7826174603384	59.7514620415464	29.5124319746166	31.31918257217	0.49162436720672	0.485149575504331	0.134131312959308	1	1	0.999999999999998	1
CARHR230080	1	1	8.80202565977325	1.41042689388592	63.5359712603613	22.1187097395059	0.861891461774228	0.74176881541897	NA	0.442688362694108	0.685411744706509	0.646568942872429	0.781503575374053
CARHR230090	0.9984	1	23.6870498156524	34.8279698587334	49.655146710404	25.7352002306066	0.40480290269852	0.658640644660474	0.261727111688772	0.0051530664611701	0.0173091421788036	0.00591845043581783	0.0170036239535202
CARHR230100	0.91265	1	146.350596597659	175.025408850754	130.190032167157	202.808405840062	0.455387440619461	0.390962891436549	0.0651597117045019	0.0971532613878096	0.208238226725379	0.11212340257904	0.203277459804847
CARHR230110	0.99594	1	490.239081733479	697.057501927296	249.827565586946	340.028441751755	0.412903640488825	0.423539919028904	0.0659710490030833	0.682801888992823	0.934167968175599	0.706009682585738	0.830121684069583
CARHR230120	0.94263	1	66.7127036602035	853.055507677862	69.5107274241026	264.399275255891	0.0725320823636107	0.20817204296428	0.20950720369899	1.29458861337327e-10	1.42497692294583e-09	1.82890012103485e-11	1.90059300577942e-10
CARHR230130	1	1	3.83696467095039	0	0	6.87706537474526	1	0	NA	0.00303030303030303	0.0108422110755833	0.00908845292204017	0.0247985903736268
CARHR230180	0.90669	1	8898.19029498213	7929.95527548929	5496.77327141678	4101.37597821151	0.528768321959129	0.572690956189252	0.0449466473381892	5.28022592787735e-12	6.62389066720978e-11	5.88083817214417e-12	6.38882455188852e-11
CARHR230200	1	1	292.907851291281	72.6086946928582	79.2071973514984	28.8412508796503	0.801353193198513	0.733071123631965	NA	0.142628487420016	0.284013160217388	0.165630589256784	0.278748648549313
CARHR230210	0.83634	1	396.119779768799	1502.64966895018	509.491494220688	1230.37527171432	0.208619208633278	0.292833626227056	0.121263974252696	5.06949974247428e-09	4.72683503355638e-08	5.52524302248978e-09	4.43629446388517e-08
CARHR230220	1	1	29.2279227765567	0	55.9621383227504	0	1	1	NA	1	1	NA	NA
CARHR230230	0.94725	1	870.998514109443	85.3127201851335	746.013260779029	68.2560355642916	0.910789796118975	0.916175108320046	0.0278473354801116	0.734493957735043	0.984277849086906	0.751574654048699	0.866010421926856
CARHR230240	0.88498	1	199.57860349292	108.288300783905	152.718592362941	96.2170845045854	0.648262611928772	0.613486159495779	0.29175973626564	0.426307583938457	0.666686046022225	0.448480820310383	0.599611244924027
CARHR230260	1	1	215.94445340075	148.050717403824	143.477856984435	246.282483599113	0.593261863676451	0.368118153759873	NA	7.37913293296699e-10	7.52783789321309e-09	9.88299966334734e-10	8.56275521094019e-09
CARHR230270	0.71195	1	1748.67534093516	683.712894470785	2362.33130354189	1187.86051610797	0.718912924952263	0.665409483078263	0.0902784454320989	1.22692416035672e-05	7.27076205905486e-05	1.32569685379387e-05	6.77412840210601e-05
CARHR230280	0.02638	1	8.71884074099438	8.61266134651362	64.6203745628624	10.0087587253839	0.503063190770905	0.865886708254721	0.402397754554855	0.00161313767028235	0.00622852796455125	0.00225590307382867	0.00728400425454271
CARHR230290	0.77206	1	29.2871924824806	233.196953329624	34.7392067569193	390.471655341382	0.111576995981485	0.0816987754863331	0.0487151720766077	0.225745898633321	0.408034523643419	0.240047892339183	0.37277012809157
CARHR230300	0.16788	1	1172.21181597316	857.072091005327	792.727172487663	894.039058707412	0.577648012652174	0.469968604912143	0.102818069280017	6.22922670817363e-11	7.10059065662447e-10	7.31878431522587e-11	7.13287307377801e-10
CARHR230310	0.47769	1	234.550890453429	110.156606907568	64.4809633087807	79.8002780508535	0.680434548854023	0.446911619980147	0.168232299216641	1.47771044263815e-06	1.00658765283355e-05	2.2425729389736e-06	1.28694955721596e-05
CARHR230320	0.71251	1	82.3742983932206	16.1540211471082	33.4042213240741	7.80461651054548	0.836046923133646	0.810608186965447	0.144977641313597	0.631414634641921	0.883678498903258	0.90629490990688	0.980889081209696
CARHR230330	0.85303	1	17.4792946544747	1.62885712284695	16.73498669203	1.60088198714296	0.914755904085913	0.912691238405228	0.111320655481054	1	1	0.999999999999999	1
CARHR230340	1	1	0	0	4.55066921040915	0	NA	1	NA	1	1	NA	NA
CARHR230350	1	1	0	46.6362219821201	0	19.4061817233798	0	0	0	1	1	NA	NA
CARHR230360	0.36906	1	39.5769751898384	243.477500569276	3.41360113513341	137.06363349452	0.139821054175873	0.0243000308493603	0.0648955297120073	5.06639773541582e-05	0.000268772024204066	0.000406933012789129	0.00157457101501768
CARHR230370	1	1	0	101.151230267083	0	0	0	NA	NA	1	1	NA	NA
CARHR230380	0.70776	1	48.6364185401919	245.580706728806	26.8753888443617	225.941878510092	0.165307911617056	0.10630361258783	0.111809991930664	0.0478978385728399	0.116272246904256	0.0614343494843414	0.12525169055182
CARHR230390	0.93453	1	61.3434570449074	49.5989047664327	38.5218772116159	54.1502559674493	0.55293087368397	0.415679189527041	0.135214772231323	0.0691492966882686	0.157060370806031	0.0702657151841191	0.139503525801134
CARHR230400	0.76289	1	99.0724622990023	56.0502317245819	23.4060159772792	50.3703889685438	0.638671620052832	0.317256119954167	0.277926982434527	8.09189087352961e-06	4.92861366939386e-05	1.01083567929109e-05	5.26584292855564e-05
CARHR230410	0.06131	1	688.351848324707	1422.83245432099	332.678595713873	607.910434650162	0.32605009778733	0.353691766514773	0.202936544983973	0.134896060052864	0.271690816643958	0.1462730118916	0.25214098569408
CARHR230440	1	1	16.7834482348792	2.80964136493337	3.03597504987882	11.3772232282955	0.856600392162743	0.210638540543507	NA	0.000338577045787957	0.00153155273146316	0.000618809679239338	0.00229760572205933
CARHR230450	0.97166	1	347.743937561956	1027.56917415333	184.574523841739	663.458119596791	0.252847104124712	0.217650258241642	0.421480567388212	0.0656603177966475	0.150650247053687	0.0660720180355759	0.132889374031739
CARHR230460	1	1	137.075877045849	541.989994889853	117.054899627303	248.151294519081	0.201859470061585	0.320517289967936	NA	2.98427550108131e-05	0.000165131449742741	2.84239711744403e-05	0.000136823276807404
CARHR230470	1	1	1.80730728185925	6.28606192714126	1.70847313595351	6.47854301276151	0.223307158636649	0.208680806892223	NA	1	1	1	1
CARHR230480	0.27532	1	227.956548827213	67.9008520737724	97.8397513306278	65.2089266555762	0.770494664432962	0.600064671109485	0.266507593206103	0.000166542488981364	0.000801135809837743	0.00018173191267645	0.000755595922252838
CARHR230490	0.989	1	1535.22243066232	3261.57865359908	616.387327607403	1371.81533721313	0.320051301626719	0.310022382785128	0.19821804837954	0.422325036807511	0.661953015191794	0.435786827476022	0.586981487989442
CARHR230500	0.99954	1	981.611001161343	348.285806141867	784.431071325701	275.967804021876	0.738110653225698	0.739750946141451	0.0224365298816293	0.962631498373603	1	0.965033292752028	1
CARHR230510	0.97458	1	873.498634723037	31.9185003325479	675.813834079282	28.4078866404908	0.964747187680971	0.959660592957207	0.0244337672367509	0.69144589697447	0.942657185763467	0.688600600431813	0.817219752751267
CARHR230540	0.76464	1	14.5019434166676	57.7717152722235	5.86633888008526	42.0318165147058	0.200653234937125	0.122475256755362	0.123618301664656	0.329124382089132	0.54861980110142	0.384262129197338	0.536109787616631
CARHR230550	0.6186	1	218.525722047238	27.2866327655366	117.347029751575	31.7519771049892	0.888994054890692	0.787040988572546	0.117905726636442	0.00560271053907022	0.0186155695062853	0.00908365928570146	0.0247929502881235
CARHR230570	0.74091	1	114.549406719403	79.0519963834738	35.8207201734994	37.9086724406874	0.591676531696071	0.485840434912343	0.140364700912276	0.130703475027885	0.264487544828747	0.155311822187204	0.265161546967377
CARHR230590	0.24659	1	64.7260658244698	32.1028297568358	12.0538401682824	28.8334160186691	0.668458164640744	0.294806775812195	0.328027286015659	6.53572801300478e-05	0.000338683887182846	0.000120132430232142	0.000516484249693083
CARHR230600	0.43996	1	61.7075892995407	168.900999619894	12.9145748659597	118.348663130862	0.267585824052281	0.0983868374957533	0.0920675947387658	0.000132125224096315	0.00064791770847688	0.000224445478852119	0.000913964504792798
CARHR230610	0.60735	1	544.498972953316	2.12414404783961	313.05815629846	8.06978669458848	0.996114061074671	0.974870493612687	0.0266801346429452	0.00688744972459462	0.0223277784154507	0.0132154967309411	0.0342897736551427
CARHR230620	0.89585	1	341.678402194722	339.002208879526	166.607337175595	255.274031836637	0.501965821614173	0.394915133525994	0.101920362596393	0.000627171918856059	0.00267626601716231	0.000664805128618025	0.00245186495012115
CARHR230640	1	1	1.75981509434794	0	6.94556551306369	0	1	1	NA	1	1	NA	NA
CARHR230650	0.72212	1	17.1019897935269	35.3859002073273	12.6182395230659	35.4249586125592	0.325827344045428	0.262643621006346	0.135504925351497	0.663026579326879	0.915778796568348	0.635008026074643	0.771323534744421
CARHR230660	1	1	10.5078592774983	37.1100370455282	0	3.43805651851366	0.220670380023004	0	NA	1	1	0.774310899528477	0.883751943651008
CARHR230670	0.96042	1	227.217858102123	196.280505811253	299.229178148802	222.817915282527	0.536525940743891	0.573184262327788	0.0401560408562496	0.292119305918198	0.499565674625783	0.287978458510694	0.429136041173015
CARHR230680	0.99346	1	405.082206122708	172.417936020436	153.910467702432	68.3473572125258	0.70144087691376	0.692486159987045	0.0466837971926205	0.863260221485809	1	0.871883869602023	0.956510831428026
CARHR230740	0.72131	1	31.207161679783	58.1882196009249	27.6508943787163	79.780969307228	0.349091432160128	0.25738075678877	0.24252537379495	0.211499338240267	0.387207590923668	0.213905522007401	0.340518717019135
CARHR230750	0.36646	1	94.0801363671182	28.7042116483355	141.566483508291	159.435352495199	0.766222551063896	0.470317674429898	0.146534375779129	2.84796909816163e-08	2.44027180530704e-07	4.92542974894185e-08	3.54607543207666e-07
CARHR230760	0.99722	1	1330.13743295149	3.44546413212797	1771.13495189708	3.38628931236782	0.9974163854833	0.998091716664907	0.00381083958443224	1	1	0.991239514643639	1
CARHR230770	1	1	0.929432858398834	0	0	3.39555566653351	1	0	NA	0.25	0.44190068352137	0.512694072939684	0.661079108806254
CARHR230780	1	1	84.3681726950946	148.357613996564	16.0936575186165	112.466338418296	0.362521806863092	0.125184023236234	NA	7.27067287184601e-07	5.18464194422933e-06	2.6287255941222e-06	1.4934709045519e-05
CARHR230790	0.88583	1	29.6374491134438	44.4576944353576	38.1084154379273	36.4779908881749	0.399991790203141	0.510929770115375	0.18455593221671	0.248178657097455	0.439658855722992	0.232713581402662	0.363917753471042
CARHR230800	0.98787	1	148.710999054578	118.089822429491	133.20383921977	97.9092110511116	0.557385836472987	0.576357929868716	0.0618992684767391	0.717358732425261	0.967294121923345	0.737365080023266	0.855349412486439
CARHR230810	0.93858	1	25.910897806475	35.1863680318793	34.5256682067562	53.6275535000351	0.42409259155766	0.39165520599568	0.142436200409525	0.736454003428716	0.986074058058331	0.820115127145828	0.918387543243475
CARHR230820	0.75311	1	386.280905463046	108.956857449619	662.510247744393	83.6086142248034	0.779990813283693	0.887941964093845	0.104033915532934	4.03089155101598e-07	2.9854746808491e-06	4.09341315835931e-07	2.62307299851735e-06
CARHR230830	0.90492	1	109.94108252275	10.6075647869243	39.8628134760929	12.3047043144897	0.912005940973566	0.764130922159555	0.378118892834692	0.0254845248852723	0.0686151332335029	0.0170202612623183	0.0426233091870725
CARHR230840	0.85516	1	370.988038777106	658.322489139962	555.774283706484	637.660540222727	0.36042382615851	0.46569303372318	0.0795024504444851	5.5459412164984e-07	4.03108981615041e-06	6.48888255298904e-07	4.03680458920103e-06
CARHR230850	1	1	0	0	7.50445198265386	0	NA	1	NA	1	1	NA	NA
CARHR230880	1	1	0	8.08462589193441	0	0	0	NA	NA	1	1	NA	NA
CARHR230890	1	1	0	39.3270467786979	0	74.4642366981661	0	0	NA	1	1	NA	NA
CARHR230910	0.9926	1	94.7887167720149	78.8759290407517	43.7572937007268	33.7345970370675	0.545814701250188	0.564669325836768	0.121978262818881	0.891104403226625	1	0.888526053028655	0.968807170716417
CARHR230930	0.99757	1	363.551651993027	359.720455171341	471.075011700783	520.177193237573	0.502648516916203	0.475232245995436	0.0637147348495353	0.281938898916102	0.485688305026132	0.28338781469371	0.423954992267975
CARHR230950	1	1	0	507.930195656336	0	1769.34498216945	0	0	0	1	1	NA	NA
CARHR230970	1	1	421.386189156802	328.87877551988	8.13539448464654	7.7946829980177	0.561649829055251	0.510693968281059	NA	0.622500815537389	0.874434391668489	0.880434022711019	0.962986295604895
CARHR230980	0.86989	1	133.713991159852	71.4053053758267	187.251951732825	72.7522462599662	0.651884017828589	0.720188186107736	0.0802043220348438	0.131381751840995	0.265559649827208	0.138723945399071	0.242114555760796
CARHR231000	0.90592	1	12456.5554265791	8674.68510690548	14084.4005805053	8753.97718718499	0.589485288705149	0.616698818268548	0.0178967654395386	5.70849276969438e-09	5.29046152023835e-08	5.92478554226539e-09	4.73618241194015e-08
CARHR231010	0.57677	1	822.407696581076	744.677860089826	494.339236111028	605.008897193502	0.524800763481089	0.449665780233868	0.0390311298944849	0.000157294740677301	0.000760399620247203	0.000156468254356826	0.000657926398551038
CARHR231020	0.34223	1	4346.85183486373	3194.42455287254	2421.6588915374	2364.69566166624	0.576407972784639	0.505950586112873	0.0840824908199997	1.94848589189892e-14	2.94143749286057e-13	2.11525906694482e-14	2.71859373791226e-13
CARHR231030	0.98118	1	482.899774162283	1098.449852995	340.42908135528	1188.57450675508	0.305371921470883	0.222647666756625	0.119720896896035	1.51810645024691e-07	1.19052381615271e-06	2.13329596576874e-07	1.42006297340667e-06
CARHR231050	0.93374	1	5482.84182830909	338.348303645343	5110.40941138297	122.677760783972	0.941876438326926	0.97655728698034	0.465390492212345	2.64897926150469e-20	5.92267613218089e-19	1.31549206262029e-19	2.41896245205385e-18
CARHR231060	1	1	1010.32941362281	0	2359.31511663221	0	1	1	NA	1	1	NA	NA
CARHR231080	1	1	528.081318484028	269.4025286438	225.962076199594	234.959351760221	0.662184344405138	0.49023990314309	NA	2.21816231337723e-09	2.15237956122644e-08	2.90496045758284e-09	2.39372953700052e-08
CARHR231090	1	1	99.440769969461	104.406732692698	0	2.36218515596538	0.487819417313472	0	NA	0.498134863701578	0.746280918160863	0.402586073537828	0.554348229382472
CARHR231100	0.55826	1	873.072742105864	147.562397308772	684.671164074023	188.694771063592	0.855421010300112	0.783945350428787	0.0635189227097637	6.68564931918713e-05	0.000346035150680088	6.40007213281552e-05	0.000288741532640494
CARHR231120	0.97259	1	727.649647741345	527.74907102412	1029.15619120403	689.764433701639	0.579616369576115	0.598722347205827	0.0442779383900839	0.308210868044391	0.521105795329248	0.313044615454223	0.458154625515089
CARHR231130	0.13993	1	40.2956690445476	5.57069403354278	75.0253857247696	69.8787357646601	0.878545111064108	0.517758811506562	0.200102117576485	1.16901218136247e-05	6.9506031747269e-05	2.88981133436748e-05	0.000138958511176116
CARHR231150	1	1	3.38609132673049	12.5481912003284	20.2961097481678	13.033108754754	0.212503532617824	0.608958465269401	NA	0.0072575372656231	0.0233827348948265	0.021417815622017	0.0516515574727491
CARHR231160	1	1	0	0	2.15995296917713	0	NA	1	NA	1	1	NA	NA
CARHR231180	0.2623	1	22.8321054248736	13.9913988478067	18.7504741088594	40.9286880415927	0.620041624930655	0.314187958295882	0.233819557817946	0.00573492256483843	0.018996045977113	0.00622299179479839	0.0177690891474648
CARHR231190	1	1	20.3089970562569	6.27893246260731	11.1137933371388	14.1344894184574	0.763842744575038	0.440180167685876	NA	0.0227009003634919	0.0622288793616847	0.0357705609915696	0.0796136852518278
CARHR231210	0.7224	1	369.110348739028	1617.76263176626	1082.7263881735	3148.83402435036	0.185774507158056	0.255869297049152	0.0368645790559037	6.44306798557802e-10	6.61693833695917e-09	1.3578551512809e-09	1.16043015889072e-08
CARHR231220	0.99711	1	169.791184885886	99.0299612734895	109.625683290691	70.5989188355515	0.631613945969942	0.608272577646758	0.0785234281083451	0.621025110293384	0.873248876361036	0.688576810818457	0.817219752751267
CARHR231230	0.78541	1	3707.69045532814	2644.5880480834	2113.97635112553	1769.72733729558	0.58367882537532	0.544319680574023	0.0301332968002796	0.000101477699346015	0.000508905920271697	0.000104012221118882	0.00045134007474779
CARHR231240	0.99356	1	551.303500142939	307.617544805551	419.352082782615	261.064259615976	0.64185585320709	0.616316888133996	0.0632578776832639	0.312856950045519	0.527299691855282	0.328147038998916	0.474567161131951
CARHR231250	0.9076	1	112.261655815703	758.505446718281	68.9015754803148	650.714044544392	0.12892271135303	0.0957477486077209	0.0610264167107878	0.0471591106164279	0.114829625668861	0.0462152151237137	0.0986807961951671
CARHR231260	0.0027	0.229971428571429	534.199523946064	1529.26253064587	632.018228680441	4630.87949310548	0.258885072665757	0.120089399811853	0.0905624364914076	5.61783101259201e-45	3.01452812135687e-43	4.29671014192119e-48	2.12915451337817e-46
CARHR231270	1	1	0	0	4.9560449159341	0	NA	1	NA	1	1	NA	NA
CARHR231280	1	1	11.2187531319697	0	18.7773214318002	18.2176379696852	1	0.507564320534063	NA	0.0034131834524124	0.0120296501843316	0.00857859355204197	0.023605734958002
